Code,Name,Zone,Latitude,Longitude
JB2,JARDIM BOTÂNICO,PRT1,41.15442057,-8.643680302
JBR1,JOÃO BARROS,PRT2,41.15869672,-8.664154784
JBR2,JOÃO BARROS,PRT2,41.15838269,-8.664146947
JCT1,OS JACINTOS,MAI1,41.23408712,-8.612574442
JCT2,OS JACINTOS,MAI1,41.23394993,-8.61282108
JD1,JOÃO DE DEUS,PRT3,41.15777692,-8.557953083
JD2,JOÃO DE DEUS,VNG1,41.12527518,-8.605575697
JD4,JOÃO DE DEUS,PRT3,41.15789379,-8.558001493
JDEU3,JOÃO DE DEUS,MAI4,41.20939728,-8.555478642
JDEU4,JOÃO DE DEUS,MAI4,41.20926259,-8.55567248
JFAL1,JOSÉ FALCÃO,VNG1,41.13308258,-8.624698193
JFB1,JUNTA FREG. BARCA,MAI3,41.24685741,-8.611928378
JFB3,JUNTA FREG. BARCA,MAI3,41.24665836,-8.611209951
JFC,JUNTA FREG. CAMPANHÃ,PRT3,41.15819428,-8.578506704
JFPD1,J. FREGUESIA PEDROUÇOS,MAI4,41.18426891,-8.589566865
JFPD2,J. FREGUESIA PEDROUÇOS,MAI4,41.18390081,-8.589991708
JFVP1,JUNTA FREG. VILAR DO PARAÍSO,VNG1,41.10857328,-8.619298202
JFVP2,JUNTA FREG. VILAR DO PARAÍSO,VNG1,41.10842878,-8.619592262
JGD1,JORGE DIAS,VNG5,41.13161509,-8.667523098
JGD2,JORGE DIAS,VNG5,41.13119756,-8.667136591
JLD1,JÚLIO DINIS,MAI4,41.2083842,-8.566436483
JLD2,JÚLIO DINIS,MAI4,41.20866096,-8.567010431
JLS1,JULIÃO SARMENTO,VLG1,41.1971353,-8.494349307
JLS2,JULIÃO SARMENTO,VLG1,41.19726827,-8.494440637
JM1,JUNTA MASSARELOS,PRT1,41.15269761,-8.631200245
JM2,JUNTA MASSARELOS,PRT1,41.15255252,-8.630264168
JMA,JOSÉ MARIA ALVES,VNG5,41.13070739,-8.651854504
JMP1,JOSÉ MARIA PEDROTO,VCD8,41.24033896,-8.651256551
JMRR1,JARDIM DO MORRO,VNG1,41.13537625,-8.608137423
JMRR2,JARDIM DO MORRO,VNG1,41.13597119,-8.607974992
JN3,JORNAL DE NOTÍCIAS,PRT1,41.15365172,-8.606471089
JN4,JORNAL DE NOTÍCIAS,PRT1,41.15341573,-8.607659279
JNN2,JACINTO NUNES,PRT2,41.1585113,-8.68180345
JP1,JOSÉ PORTUGAL,VNG4,41.09536008,-8.633997449
JP2,JOSÉ PORTUGAL,VNG4,41.09578279,-8.634107789
JP3,JOSÉ PORTUGAL,VNG4,41.09541705,-8.63511485
JPAZ1,JULGADO DE PAZ,PRT2,41.17582815,-8.644597642
JPAZ2,JULGADO DE PAZ,PRT2,41.17570183,-8.64465624
JPR1,JOÃO PINTO RIBEIRO,MAI4,41.19321784,-8.568523304
JPR2,JOÃO PINTO RIBEIRO,MAI4,41.19378978,-8.568473473
JQA1,JOAQUIM ANDRADE,MTS2,41.22564949,-8.687348142
JQA2,JOAQUIM ANDRADE,MTS2,41.22549913,-8.687467673
JRC1,JOÃO R. CABRILHO,PRT2,41.15574956,-8.659841724
JRC3,JOÃO R.CABRILHO,PRT2,41.15530735,-8.660651359
JSP,JOSÉ POÇAS,VNG4,41.10528551,-8.643584333
JSP2,JOSÉ POÇAS,VNG4,41.10504521,-8.642918594
JZOO1,JARDIM ZOOLÓGICO,MAI1,41.23371795,-8.62953231
JZOO2,JARDIM ZOOLÓGICO,MAI1,41.23316634,-8.629446187
LAGE2,LAGE,MAI1,41.23034118,-8.619426467
LAGE3,LAGE,MAI1,41.23027371,-8.619162642
LAPA1,LAPA,PRT1,41.15686083,-8.612283854
LAPA2,LAPA,PRT1,41.15698745,-8.612916685
LARJ1,LARANJEIRAS,MAI1,41.19508536,-8.605196477
LARJ2,LARANJEIRAS,MAI1,41.19537371,-8.604869082
LARZ,LAROZE ROCHA,PRT2,41.17624419,-8.624151897
LBM,LABORIM,VNG1,41.10730051,-8.608339263
LBM1,LABORIM,VNG1,41.10707175,-8.608460343
LCMS1,LUÍS DE CAMÕES,MAI4,41.18604675,-8.586967416
LDD1,LIDADOR,PRT2,41.16982544,-8.657635197
LDD2,LIDADOR,PRT2,41.17033356,-8.657434665
LDD6,LIDADOR /HOSPITAL,PRT2,41.17719685,-8.662471895
LDD9,LIDADOR /HOSPITAL,PRT2,41.17795272,-8.662573332
LDDM,LIDADOR / M. MONIZ,PRT2,41.17496975,-8.66065754
LDDM1,LIDADOR/M.MONIZ,PRT2,41.17525026,-8.661370975
LDSM1,LIDADOR-SOEIRO MENDES,PRT2,41.17621627,-8.663104562
LDSM2,LIDADOR-SOEIRO MENDES,PRT2,41.17641289,-8.664039197
LEIR,LARGO EIRÓS,VNG4,41.09778652,-8.625371882
LEIR2,LARGO EIRÓS,VNG4,41.09798269,-8.625102316
LEV1,LEVADA,MAI4,41.17791878,-8.562753841
LEV2,LEVADA,MAI4,41.17808354,-8.562645623
LFC,LEÇA F.CLUBE,MTS2,41.2046437,-8.688623817
LFC2,LEÇA F. CLUBE,MTS2,41.20453635,-8.688479844
LGAJ3,LGO. ALJUBARROTA,VNG1,41.13685546,-8.618307099
LGAV1,LGO. DOS AVIADORES,VNG1,41.12625072,-8.611357989
LGAV2,LGO. DOS AVIADORES,VNG1,41.12666538,-8.610281978
LGAV3,LGO. DOS AVIADORES,VNG1,41.12713176,-8.611245657
LGCL1,LGO.CAMPO LINDO,PRT1,41.1698358,-8.60792215
LGCL2,LGO.CAMPO LINDO,PRT1,41.16971276,-8.608258071
LGCP1,LGO. DA CAPELA,MAI1,41.20671364,-8.623295943
LGCP2,LGO. DA CAPELA,MAI1,41.20674077,-8.623533598
LGDM2,L. DOMINGOS MATOS,VNG1,41.12245957,-8.632620289
LGEQ1,LGO. EÇA QUEIRÓS,VNG1,41.13406814,-8.632101179
LGET1,L. ESTEVÃO TORRES,VNG1,41.1183618,-8.608589067
LGET2,L. ESTEVÃO TORRES,VNG1,41.11831338,-8.608430356
LGM1,L.GO MONTINHO,VNG1,41.13505689,-8.630365055
LGM2,LGO. MONTINHO,VNG1,41.13463273,-8.630640624
LGO2,LICEU GARCIA ORTA,PRT2,41.16453431,-8.667702958
LGO3,LICEU GARCIA ORTA,PRT2,41.16433545,-8.668015072
LGO4,LICEU GARCIA ORTA,PRT2,41.16155068,-8.666744468
LGO5,LICEU GARCIA ORTA,PRT2,41.16149262,-8.666326332
LGT1,LAGARTEIRO,PRT3,41.1515602,-8.568610148
LGT2,LAGARTEIRO,PRT3,41.15171948,-8.568753927
LGT3,LAGARTEIRO,PRT3,41.15589842,-8.571438531
LGT4,LAGARTEIRO,PRT3,41.15579974,-8.571342567
LGTN1,LAGARTEIRO (NORTE),PRT3,41.15620941,-8.571180662
LGTN2,LAGARTEIRO (NORTE),PRT3,41.15598483,-8.571327363
LIDM1,LIDADOR (METRO),VCD8,41.25440312,-8.666966213
LIDM2,LIDADOR (METRO),VCD8,41.25437894,-8.666793897
LIEG1,PR. DE LIÉGE,PRT2,41.15510913,-8.67710638
LIEG2,PR. DE LIÉGE,PRT2,41.15513118,-8.677720021
LIMA1,LIMA,PRT1,41.1635316,-8.599330281
LIMA2,LIMA,PRT1,41.16313678,-8.599629012
LIN1,LINHARES,MTS1,41.19381046,-8.675811108
LIN2,LINHARES,MTS1,41.19404172,-8.675526331
LION1,LIONESA,MAI1,41.21675295,-8.623596634
LMB1,LOMBA,MTS1,41.20661682,-8.663591726
LMB2,LOMBA,MTS1,41.20666376,-8.663174824
LMBG1,LOMBA (GATÕES),MTS1,41.20733496,-8.660151948
LMBG2,LOMBA (GATÕES),MTS1,41.2074782,-8.660331937
LME1,LOPES DE MENDONÇA,PRT2,41.15655505,-8.663897145
LMG1,LARGO DOS MOGOS,MAI1,41.22607884,-8.600375244
LMG2,LARGO DOS MOGOS,MAI1,41.22638492,-8.600389354
LNC1,LEONARDO COIMBRA,MAI1,41.19930405,-8.599612066
LNC2,LEONARDO COIMBRA,MAI1,41.19919523,-8.599802027
LND1,C. C. LONDRES,PRT2,41.19164647,-8.653017085
LND2,C. C. LONDRES,PRT2,41.19081132,-8.652537985
LNEV1,LGO.NEVOGILDE,PRT2,41.16257707,-8.676525283
LNEV2,LGO.NEVOGILDE,PRT2,41.16284488,-8.676253039
LOTA1,LOTA,MTS1,41.18353329,-8.693768567
LOTA2,LOTA,MTS1,41.18307584,-8.693515153
LOUR3,LOURINHA,MAI4,41.18076098,-8.55885281
LOUR4,LOURINHA,MAI4,41.18128973,-8.559523638
LPC,LARGO PINTO CORREIA,PRT2,41.15074592,-8.645158855
LPDZ,L.GO 1º DEZEMBRO,PRT1,41.14315223,-8.608979669
LRD1,LORDELO,PRT2,41.15442396,-8.648969645
LRD2,LORDELO,PRT2,41.15416861,-8.647681053
LUCM1,LUIS CAMÕES,MAI1,41.23282306,-8.618727585
LUCM2,LUIS CAMÕES,MAI1,41.23327275,-8.618845376
LUG2,LUGARINHO,PRT1,41.16749186,-8.63159155
LV1,LAVOURAS,VNG1,41.12522814,-8.631629188
LV2,LAVOURAS,VNG1,41.1258033,-8.631883613
LV4,LAVOURAS,VNG1,41.12624671,-8.631374944
LVDR1,LAVADOUROS,MAI4,41.20890662,-8.570063749
LVDR2,LAVADOUROS,MAI4,41.20912345,-8.570349643
LVP,LAVADORES (PRAIA),VNG5,41.1311181,-8.66935287
LVR1,ROT.LAVRADOR,MAI1,41.22519679,-8.615538466
LVR2,ROT.LAVRADOR,MAI1,41.22512092,-8.615742181
LVR3,ROT.LAVRADOR,MAI1,41.22611009,-8.615624971
LVR4,ROT.LAVRADOR,MAI1,41.22556795,-8.615064169
LW1,LUIS WOODHOUSE,PRT1,41.16849661,-8.591181042
LW2,LUIS WOODHOUSE,PRT1,41.16830064,-8.59178159
MAIA,MAIA,MAI1,41.23280611,-8.623812315
MAIA3,MAIA (CÂMARA),MAI1,41.23244792,-8.621283256
MAIA4,MAIA (CAMARA),MAI1,41.23268678,-8.622237046
MAIE1,MAIA (ESTÁDIO),MAI1,41.2362484,-8.61563043
MAIE2,MAIA (ESTÁDIO),MAI1,41.23643421,-8.615790542
MAII1,MAIA (IGREJA),MAI1,41.23451978,-8.630296979
MAIN3,MAÍNÇA,MAI1,41.19736576,-8.619732275
MAIN4,MAÍNÇA,MAI1,41.19741917,-8.61987572
MAIZ,MAIA (ZOO),MAI1,41.23600214,-8.630181801
MAKR3,MAKRO,VNG1,41.12038704,-8.626734523
MAKR4,MAKRO,VNG1,41.12042361,-8.626603824
MAKR5,MAKRO,VNG1,41.11990313,-8.627139168
MAKR6,MAKRO,VNG1,41.11981145,-8.627624626
MAL2,MALACA,PRT2,41.16732821,-8.684318859
MAL3,MALACA,PRT2,41.16710291,-8.684432959
MALM1,MALMEQUERES,MAI1,41.20959128,-8.605086387
MALM2,MALMEQUERES,MAI1,41.20952572,-8.605220725
MANH1,MANINHOS,MAI1,41.23134293,-8.612089195
MANH2,MANINHOS,MAI1,41.2313001,-8.611564101
MARB,MOCIDADE ARRÁBIDA,PRT2,41.15151558,-8.646262267
MARG1,MARGINAL,MAI4,41.22296839,-8.547488086
MARG2,MARGINAL,MAI4,41.22283303,-8.547570706
MARS1,MAR SHOPPING NASCENTE,MTS2,41.20827724,-8.685733572
MARS2,MAR SHOPPING NASCENTE,MTS2,41.20821542,-8.685482675
MATC1,MATOSINHOS (CMM),MTS1,41.18272289,-8.682181186
MATC2,MATOSINHOS (CMM),MTS1,41.18172753,-8.682907947
MATI,MATOSINHOS (IGREJA),MTS1,41.18645522,-8.684965645
MATI2,MATOSINHOS (IGREJA),MTS1,41.18660594,-8.68545558
MATM1,MATOSINHOS MERCADO,MTS1,41.18755887,-8.693319603
MATM2,MATOSINHOS (MERCADO),MTS1,41.18762245,-8.693092224
MATM3,MATOSINHOS MERCADO,MTS1,41.18739832,-8.692144645
MATM6,MATOSINHOS MERCADO,MTS1,41.18729396,-8.693945667
MATR,MATERNIDADE,PRT1,41.1509913,-8.622680849
MATR1,MATERNIDADE,PRT1,41.15138523,-8.621106659
MATR2,MATERNIDADE,PRT1,41.15058292,-8.621815307
MAV1,MONTE AVENTINO,PRT1,41.16308841,-8.590149619
MAV2,MONTE AVENTINO,PRT1,41.16314185,-8.590418763
MAVO1,MONTE AVÓ,MTS2,41.21251403,-8.675509616
MAVO2,MONTE AVÓ,MTS2,41.21252247,-8.675372168
MCAM2,MONTE CAMPANHÃ,PRT3,41.15702991,-8.574579304
MCAM3,MONTE CAMPANHÃ,PRT3,41.15688539,-8.574697466
MCAU4,MACAU,MAI1,41.23186041,-8.61322604
MCB,MOCAMBIQUE,VNG1,41.12236443,-8.606162029
MCBL,MERCADO DO BOLHÃO,PRT1,41.14965904,-8.607436457
MCBL2,MERCADO DO BOLHÃO,PRT1,41.14890087,-8.608333169
MCBL3,MERCADO DO BOLHÃO,PRT1,41.14928451,-8.607663772
MCE1,MUSEU C. ELÉCTRICO,PRT1,41.14675104,-8.63225659
MCE2,MUSEU C. ELÉCTRICO,PRT1,41.14655383,-8.632141619
MCE3,MUSEU C. ELÉCTRICO,PRT1,41.14724226,-8.632872637
MCE4,MUSEU C. ELÉTRICO,PRT1,41.14715735,-8.632942864
MCST1,MONTES DA COSTA,MAI4,41.21134305,-8.535157441
MCST2,MONTES DA COSTA,MAI4,41.21120953,-8.534715463
MCU3,MACAU,MAI1,41.23120205,-8.613483601
MDL1,MADALENA (ESCOLAS),VNG4,41.11270267,-8.644094321
MDL2,MADALENA (ESCOLAS),VNG4,41.11258673,-8.643843408
MDLI2,MADALENA (IGREJA),VNG4,41.10172327,-8.644842245
MDLP,MADALENA,VNG4,41.11262166,-8.642057882
MED1,MEDANCELHE,MAI4,41.18971291,-8.558338833
MED2,MEDANCELHE,MAI4,41.18904724,-8.558167645
MEIL1,MEILÃO,MAI4,41.21077756,-8.565607193
MEIL2,MEILÃO,MAI4,41.21124207,-8.565429823
MEIR,MEIRAL,GDM1,41.16792442,-8.562820689
MERL,MEIRAL,PRT3,41.14880515,-8.572490067
MF1,MARTIM FREITAS,PRT2,41.17419179,-8.662455943
MFB2,MERC. FERR. BORGES,PRT1,41.14229957,-8.614162382
MFOT1,MONFORTE,VLG2,41.23138145,-8.541530222
MFOT2,MONFORTE,VLG2,41.23122987,-8.541111837
MFP1,M. FERREIRA PINTO,MAI1,41.22204449,-8.603645158
MFP2,M. FERREIRA PINTO,MAI1,41.22224724,-8.603782353
MFZ1,MERCADO DA FOZ,PRT2,41.155135,-8.673257215
MFZ2,MERCADO DA FOZ,PRT2,41.15404794,-8.673866668
MGB2,MIGUEL BOMBARDA,PRT1,41.15005515,-8.623009616
MGDE1,MONTE GRANDE,MAI1,41.22978256,-8.642383734
MGDE2,MONTE GRANDE,MAI1,41.22985668,-8.642626848
MIM1,MIMOSAS,VNG2,41.09894126,-8.58917477
MIM2,MIMOSAS,VNG2,41.09872672,-8.588780489
MIR1,MIRÃO,MTS2,41.2108883,-8.676312493
MIR2,MIRÃO,MTS2,41.21075111,-8.676277828
MIS3,MIOSÓTIS,PRT2,41.17781203,-8.619015146
MIS4,MIOSÓTIS,PRT2,41.17815861,-8.618944885
MJP1,MAJOR PÁLA,VNG1,41.13017259,-8.631357082
MJP2,MAJOR PÁLA,VNG1,41.13061506,-8.631062724
MLAM,MARIA LAMAS,PRT1,41.16965482,-8.6325189
MLAM1,MARIA LAMAS,PRT1,41.17001528,-8.63231949
MLAM2,MARIA LAMAS,PRT1,41.17004263,-8.632444883
MLAM3,MARIA LAMAS,PRT1,41.16970116,-8.634053638
MLAR1,MANUEL LARANJEIRA,PRT3,41.17319561,-8.598716529
MLAR2,MANUEL LARANJEIRA,PRT3,41.17322637,-8.598892338
MLH1,MOLHE,PRT2,41.15971287,-8.683793503
MLH2,MOLHE,PRT2,41.15958139,-8.683880419
MLH3,MOLHE,PRT2,41.16018993,-8.683092876
MLH5,MOLHE,PRT2,41.15991059,-8.681596382
MMAI1,G. MENDES DA MAIA,MAI4,41.18210402,-8.587910766
MMAI2,GONÇALO MENDES MAIA,MAI2,41.25188111,-8.651455326
MMAI3,GONÇALO MENDES MAIA,MAI2,41.25097817,-8.65084454
MMAI5,MIRA MAIA SHOPPING,MAI2,41.25416807,-8.653453988
MMAI6,MIRA MAIA SHOPPING,MAI2,41.2541601,-8.653675075
MN1,MUNDO NOVO,MTS1,41.20063441,-8.663301369
MN2,MUNDO NOVO,MTS1,41.20134144,-8.661427024
MNH1,MANINHO,VNG4,41.10994464,-8.632429959
MNH2,MANINHO,VNG4,41.1095657,-8.632605653
MNSO1,MANSO,MAI1,41.22633381,-8.640042689
MNSO2,MANSO,MAI1,41.22730294,-8.64078961
MOD1,MOALDE,MAI1,41.19065624,-8.606103451
MOD2,MOALDE,MAI1,41.19062358,-8.606350677
MOIN3,MOINHOS,MAI1,41.19394002,-8.618598279
MOIN4,MOINHOS,MAI1,41.1939122,-8.618788793
MON1,MONCHIQUE,PRT1,41.14475173,-8.627191709
MON2,MONCHIQUE,PRT1,41.14473995,-8.626267568
MON3,MONCHIQUE,PRT1,41.14481741,-8.626761541
MON4,MONCHIQUE,PRT1,41.1447142,-8.626749614
MOR1,MOREIRA,PRT1,41.15380924,-8.603374648
MOR2,MOREIRA,PRT1,41.15303975,-8.6022503
MOR3,MOREIRA,PRT1,41.15375518,-8.599649734
MP1,MONTE DOS PIPOS,MTS1,41.2006131,-8.659251487
MP2,MONTE DOS PIPOS,MTS1,41.20049612,-8.659418748
MP3,MONTE DOS PIPOS,MTS1,41.1996829,-8.657431099
MPAZ1,MAN.P.AZEVEDO 1,PRT2,41.17273036,-8.646733498
MPAZ2,MAN.P.AZEVEDO 2,PRT2,41.17416123,-8.648506091
MPAZ3,MAN.P.AZEVEDO 1,PRT2,41.17331806,-8.647245262
MPAZ4,MAN.P.AZEVEDO 2,PRT2,41.17443621,-8.648623194
MPAZ5,MAN.P.AZEVEDO 3,PRT2,41.1770156,-8.65178878
MPAZ6,MAN.P.AZEVEDO 3,PRT2,41.17599303,-8.650763444
MPAZ7,MAN.P.AZEVEDO 3,PRT2,41.1760548,-8.652011516
MPL1,MARQUÊS,PRT1,41.16113625,-8.603939459
MPL11,MARQUÊS,PRT1,41.16073904,-8.605957888
MPL2,MARQUÊS,PRT1,41.16082952,-8.604083104
MPL3,MARQUÊS,PRT1,41.16096152,-8.604020618
MPL4,MARQUÊS,PRT1,41.16138498,-8.60476332
MPL7,MARQUÊS,PRT1,41.16180599,-8.603098355
MPL9,MARQUÊS,PRT1,41.16160182,-8.604646545
MPN1,MONTE PENEDO,MAI4,41.22863621,-8.579951734
MPN2,MONTE PENEDO,MAI4,41.2286985,-8.580142981
MRD,MOREDA,PRT1,41.1508598,-8.600208686
MRDR1,MIRADOURO,GDM1,41.16254696,-8.555990938
MRDR2,MIRADOURO,GDM1,41.16214376,-8.555697709
MRG1,MIRAGAIA,PRT1,41.14152032,-8.618456578
MRG2,MIRAGAIA,PRT1,41.14164813,-8.618904043
MRI1,MARIANI,VNG1,41.12788604,-8.622861191
MRI2,MARIANI,VNG1,41.12796662,-8.622968965
MRR1,MARRACUENE,PRT1,41.1616625,-8.620253767
MRR2,MARRACUENE,PRT1,41.16263208,-8.619704693
MRS2,MOREIRA SÁ,PRT1,41.16237311,-8.632832343
MRT1,MIRANTE,MAI4,41.21343136,-8.562678003
MRT2,MIRANTE,MAI4,41.21339124,-8.563132491
MS1,MOUZINHO SILVEIRA,PRT1,41.14359522,-8.612901692
MS2,MOUZINHO  SILVEIRA,PRT1,41.14346534,-8.613325134
MSB1,MONTE S. BRÁS,MTS2,41.21889999,-8.663199866
MSB2,MONTE S.BRÁS,MTS2,41.21872964,-8.663057808
MSHP3,MAIASHOPPING,MAI4,41.2192719,-8.558661939
MSHP4,MAIASHOPPING,MAI4,41.21942372,-8.55881491
MSTO1,MONSANTO,PRT1,41.17055933,-8.620381311
MSTO2,MONSANTO,PRT1,41.17029091,-8.620069047
MTA2,MOUTA,MAI1,41.21130561,-8.604216422
MTA3,MOUTA,MAI1,41.21135359,-8.604056142
MTB1,MTE BURGOS (CIRC.),PRT2,41.17944545,-8.628692271
MTB2,MTE BURGOS (CIRC.),PRT2,41.17975194,-8.628611164
MTB3,MONTE DOS BURGOS,MAI1,41.18156002,-8.63037051
MTB4,MONTE DOS BURGOS,MAI1,41.1812311,-8.630407498
MTCR1,MONTE CRASTO,GDM1,41.13888991,-8.531831122
MTCR2,MONTE CRASTO,GDM1,41.1390709,-8.531570199
MTCT1,MONTE CASTELO,MTS1,41.19715691,-8.671957179
MTCT2,MONTE CASTELO,MTS1,41.19710367,-8.671767482
MTCV,MONTE CATIVO,PRT1,41.16229637,-8.616014975
MTD,MONTEDOURO,MTS2,41.22471839,-8.704931194
MTD1,MATADOURO,MAI4,41.21583747,-8.596879973
MTD2,MATADOURO,MAI4,41.21619738,-8.596942142
MTE,MONTE,VNG4,41.10606283,-8.645854436
MTES1,MONTE ESPINHO,MTS2,41.21196975,-8.694838341
MTES2,MONTE ESPINHO,MTS2,41.21181466,-8.695036483
MTLB1,MOSTEIRO LEÇA DO BALIO,MAI1,41.21060977,-8.624170637
MTLB2,MOSTEIRO LEÇA DO BALIO,MAI1,41.21047705,-8.624382111
MTP1,MONTE PEDRO,GDM1,41.18959199,-8.524158265
MTP2,MONTE PEDRO,GDM1,41.18962651,-8.524392168
MTSP1,MATOSINHOS PRAIA,MTS1,41.18015782,-8.690019903
MTSP2,MATOSINHOS PRAIA,MTS1,41.17956725,-8.690365966
MTT2,MONTE TADEU,PRT1,41.15623309,-8.599210596
MV1,MONTE DA VIRGEM,VNG2,41.10405483,-8.589376892
MV2,MONTE DA VIRGEM,VNG2,41.10415425,-8.589282352
MV3,MONTE DA VIRGEM,VNG2,41.10357084,-8.58881406
MVTO1,MOINHO VENTO,VNG4,41.1039366,-8.659179672
MVTO2,MOINHO VENTO,VNG4,41.10327103,-8.659019601
NAT1,NATÁRIA,PRT1,41.16736337,-8.624180456
NAT2,NATÁRIA,PRT1,41.16724596,-8.624262983
NATV,NOSSA SRA. DA NATIVIDADE,MAI4,41.18639205,-8.588447723
NAVE2,NAVE,PRT1,41.15161281,-8.5974113
NCON1,NOVAS CONSTRUÇÕES,MTS1,41.19911656,-8.662658911
NDA1,NOEDA,PRT1,41.14621471,-8.584178623
NDA2,NOEDA,PRT1,41.14587908,-8.583623655
NEV2,NEVOGILDE,PRT2,41.16627402,-8.678035102
NEV3,NEVOGILDE,PRT2,41.16594425,-8.677597945
NEVG,NEVOGILDE,PRT2,41.16153773,-8.679232823
NEVG1,NEVOGILDE,PRT2,41.16121612,-8.679017604
NOC,NÓ CANDAL,VNG1,41.14521924,-8.639993465
NOF3,NÓ DO FREIXIEIRO,MTS2,41.2190473,-8.688948727
NOF4,NÓ DO FREIXIEIRO,MTS2,41.21897486,-8.689281929
NPT1,NUNES DA PONTE,VLG1,41.18896093,-8.499620172
NSHP,NORTESHOPPING,PRT2,41.18120667,-8.654290817
NTRT1,NUNO TRISTÃO,VNG4,41.09193879,-8.653540518
NTRT2,NUNO TRISTÃO,VNG4,41.09189299,-8.65336337
NVL1,NOVA LISBOA,VNG4,41.11316671,-8.630680524
NVL2,NOVA LISBOA,VNG4,41.11341727,-8.631039584
NVT,NAVAS TOLOSA,PRT3,41.16830059,-8.57102876
NZ1,NAZARÃES,VNG4,41.10096667,-8.650930802
NZ2,NAZARÃES,VNG4,41.10089566,-8.650704082
OG,OLIVEIRA GAIO,MAI1,41.1875968,-8.604166033
OG1,OLIVEIRA GAIO,MAI1,41.18986881,-8.603788188
OG2,OLIVEIRA GAIO,MAI1,41.18980577,-8.604185363
OLB1,OLIVEIRA LOBO,GDM1,41.1629314,-8.546953694
OLB2,OLIVEIRA LOBO,GDM1,41.16308339,-8.547252515
OLM,OLIVEIRA MONTEIRO,PRT1,41.16327012,-8.624060186
OLV3,OLIVEIRAS,MTS2,41.22259378,-8.684944508
OLV4,OLIVEIRAS,MTS2,41.22262449,-8.685162388
OLVR1,OLIVEIRAS,VLG2,41.22784169,-8.52902138
OLVR2,OLIVEIRAS,VLG2,41.22760627,-8.529401593
OLZ1,OLIVEIRA ZINA,VLG1,41.19433787,-8.507199456
OLZ2,OLIVEIRA ZINA,VLG1,41.1944203,-8.507088897
OTH1,OUTEIRINHO,GDM1,41.16873255,-8.55198301
OTH2,OUTEIRINHO,GDM1,41.16875772,-8.551732826
OURO1,OURO,PRT2,41.14858799,-8.647563079
OURO2,OURO,PRT2,41.1483461,-8.648105328
OURO3,OURO,PRT2,41.14835136,-8.648482124
OURO4,OURO,PRT2,41.14827559,-8.648366123
OUTE1,OUTEIRO,MAI1,41.23779667,-8.605062051
OUTE2,OUTEIRO,MAI1,41.23779126,-8.605231264
OUTE3,OUTEIRO,PRT1,41.17087483,-8.597435421
OUTE4,OUTEIRO,PRT1,41.17127317,-8.597734061
PAL2,PALÁCIO,PRT1,41.14917245,-8.625401225
PAL3,PALÁCIO,PRT1,41.14951555,-8.625466477
PAL4,PALÁCIO,PRT1,41.14836424,-8.624695527
PAL5,PALÁCIO,PRT1,41.14844133,-8.625044117
PAL6,PALÁCIO,PRT1,41.14552864,-8.625411214
PAL7,PALÁCIO,PRT1,41.14543793,-8.625178497
PAME1,PADRE AMÉRICO,VLG3,41.18258445,-8.474737021
PAME2,PADRE AMÉRICO,VLG3,41.18300096,-8.474301452
PAP2,PADRE ANTÓNIO PORTO,PRT2,41.18506217,-8.653536966
PARR1,PONTE DA ARRÁBIDA,PRT1,41.14844118,-8.640259236
PARR2,PONTE DA ARRÁBIDA,PRT1,41.14846673,-8.640883544
PARR3,PONTE ARRÁBIDA,PRT1,41.14842813,-8.641033675
PARR4,PONTE ARRÁBIDA,PRT1,41.14845151,-8.640036564
PAS1,P. ABÍLIO SAMPAIO,MAI3,41.24706018,-8.614915197
PAS2,P. ABÍLIO SAMPAIO,MAI3,41.24714261,-8.614781666
PASS,PASSEIO ALEGRE,PRT2,41.14767623,-8.667416176
PASS1,PASSEIO ALEGRE,PRT2,41.14890519,-8.672667439
PASS2,PASSEIO ALEGRE,PRT2,41.14763388,-8.667602699
PASS3,PASSEIO ALEGRE,PRT2,41.14913783,-8.672072714
PASS4,PASSEIO ALEGRE,PRT2,41.1490187,-8.671592098
PAST1,PASTELEIRA,PRT2,41.1557648,-8.65447471
PAUS1,PAUS,MTS1,41.19591793,-8.673708998
PAUS2,PAUS,MTS1,41.19595119,-8.673495321
PAV1,PAV. GIMNODESPORT.,VLG1,41.19519226,-8.501225193
PAV2,PAV. GIMNODESPORT.,VLG1,41.19573002,-8.500828548
PBSS1,PINTO BESSA,PRT1,41.14913556,-8.588055631
PBSS2,PINTO BESSA,PRT1,41.14895364,-8.588268674
PBSS4,PINTO BESSA,PRT1,41.14959225,-8.588490158
PCAR1,PRACETA AREIAS,GDM1,41.16008283,-8.555275469
PCAR2,PRACETA AREIAS,GDM1,41.16029865,-8.555169247
PCB1,PONTE CABRAS,MAI1,41.23320247,-8.600008645
PCB2,PONTE CABRAS,MAI1,41.23363397,-8.600178705
PCC1,PISCINA CAMPANHÃ,PRT1,41.14981471,-8.590076004
PCC2,PISCINA CAMPANHÃ,PRT1,41.15014294,-8.590536531
PCID1,PR. CID. SALVADOR,PRT2,41.17385007,-8.688554696
PCID2,PR. CID. SALVADOR,PRT2,41.17331213,-8.689223698
PCID3,PR. CID. SALVADOR,PRT2,41.17270975,-8.688133478
PCID4,PR. CID. SALVADOR,PRT2,41.17385758,-8.688911249
PCL1,PADRE LUIS CABRAL,PRT2,41.15182767,-8.668007814
PCL2,PADRE LUIS CABRAL,PRT2,41.15156516,-8.667650027
